min,max,rainToday,rainTomorrow
20.1,20.4,0,0
17.6,22.3,0,0
17.1,22.7,0,0
17,24.6,0,0
16.6,25,0,1
17.5,21.4,1,1
17.1,23.8,1,0
18,24.2,0,0
17.1,26.3,0,0
16.8,25.4,0,0
19.1,21.8,0,1
17.1,22.6,1,0
16.6,23.6,0,0
17.9,24.6,0,0
18.2,24.7,0,0
17.1,23.9,0,1
16.1,21.5,1,0
17.5,22.4,0,0
14.6,22,0,0
16,23.6,0,0
16.2,26.5,0,0
16.9,26.5,0,0
16.6,25.9,0,0
18.4,22.4,0,1
18.5,23.5,1,0
15.2,24.9,0,0
16.8,24.4,0,0
15.7,25.1,0,0
15.3,21.8,0,0
14.1,25.3,0,0
15.4,23.3,0,0
17.5,21.3,0,0
19,22.4,0,0
17,23.8,0,0
12.7,22.9,0,0
12.6,23.3,0,0
13.8,24,0,0
13.8,24.8,0,0
13.4,25.6,0,0
16,23.1,0,0
16.1,27.1,0,0
14.6,21.4,0,0
11.3,22.8,0,0
13.6,22,0,0
14.5,22.1,0,0
14.9,24.9,0,0
15.9,28.1,0,0
10.7,20.6,0,0
9.8,19.4,0,1
13.4,19.8,1,0
11.7,19.2,0,0
10.8,16.5,0,0
9.5,17.9,0,0
7.2,17.4,0,0
9.4,19.4,0,1
12.4,18.8,1,0
12.3,19.1,0,1
12.7,19.9,1,1
15,20.4,1,1
16.3,20,1,1
13.5,19.4,1,0
11.9,20.1,0,0
12.7,20.3,0,0
15.2,21.7,0,0
13.9,21.5,0,0
10.5,19,0,0
11,16.2,0,1
10.3,18.3,1,0
11.6,23.3,0,0
11.1,19.3,0,0
11.8,20.4,0,0
12.5,19.4,0,1
15.4,20.7,1,0
14.8,18.9,0,1
15.4,19.5,1,0
13.6,17.9,0,0
13.3,19.5,0,0
9.2,17.6,0,0
12.3,17.5,0,0
6.5,13.3,0,0
6,16.1,0,0
9.3,14.5,0,0
8.9,15.7,0,0
7,17.8,0,0
7.6,18.4,0,0
9.9,16.5,0,0
7.6,16.2,0,0
7.1,18.6,0,0
6.5,17.9,0,1
10.7,19.7,1,0
9.8,16.6,0,1
12.7,17.7,1,1
12.6,14.8,1,1
11.3,16.9,1,0
11.4,18.6,0,0
13.4,20.7,0,0
14.6,20.1,0,0
10.3,14.9,0,0
5,17.1,0,0
5.8,16.6,0,0
9.4,17.5,0,1
11.5,19.7,1,1
12.1,23.5,1,0
15,24.6,0,1
17.3,17.7,1,1
14.3,19.2,1,0
12.7,24.1,0,1
14.3,18,1,0
6.3,13.6,0,0
8.3,17.7,0,0
10.4,19.5,0,0
11.2,19.7,0,0
8.5,19,0,0
7.1,18.8,0,0
8.1,18.9,0,0
10.8,19.6,0,0
13.1,19.8,0,0
12.5,17.5,0,1
12.8,17.6,1,1
13.4,17.4,1,1
10.6,16.1,1,1
10.7,16.1,1,1
11.5,18.2,1,0
9.5,18.4,0,0
10,21.7,0,0
14.2,24.9,0,0
11.6,20,0,0
7.4,19.2,0,0
8.8,19.5,0,0
10,18.5,0,0
12.6,21.8,0,0
11.5,22.6,0,0
12.4,23.9,0,0
13.7,23.7,0,0
11.8,23.2,0,0
11.9,18.8,0,0
7.6,18.7,0,0
8.9,14.5,0,1
8.8,17.7,1,1
12.8,15.3,1,1
9,16.1,1,1
7.5,14.6,1,1
8.8,18.6,1,0
8,19.4,0,0
11.4,18.4,0,0
13.2,21.1,0,0
15.7,20.3,0,0
13,21.1,0,1
15.5,18,1,1
15.2,20.4,1,0
10.3,20,0,0
9.8,19.3,0,0
11.8,22.7,0,0
12.6,21.3,0,0
16.4,23.9,0,0
15.7,21.6,0,0
14.5,22,0,0
12.3,20.9,0,0
11.8,20.1,0,0
14.9,20.5,0,1
16.1,21.6,1,1
14.1,21.1,1,0
13,21.4,0,0
12.2,20.6,0,0
14.3,18.4,0,1
13.7,21.9,1,0
10.3,20.7,0,0
14,19.1,0,0
13.6,22.3,0,0
15.9,19.1,0,0
13.3,22.1,0,1
13.7,21.4,1,1
12.6,20.1,1,0
11.5,24.3,0,0
10.2,20.8,0,0
14.2,19.5,0,1
13.1,20.1,1,0
13,21.7,0,0
12.5,26.1,0,0
18,25.3,0,0
12.2,23.2,0,0
12,23.8,0,0
12.8,26.1,0,0
15.2,30,0,0
18.4,26.2,0,0
14.9,23.7,0,0
16.7,32.6,0,1
10.2,19.9,1,0
9.3,19.8,0,1
12.1,16.7,1,1
9.8,20.9,1,0
10.4,23.6,0,0
14.9,26.7,0,0
19.1,22.2,0,1
11.3,25.2,1,0
15.1,23.1,0,0
16.6,22.2,0,1
15.3,24.3,1,1
17.1,18.1,1,1
10.3,17,1,0
10.6,19.4,0,0
12.7,24,0,0
15.3,26.5,0,0
17.4,22.9,0,1
15,21.1,1,1
16.8,23.8,1,0
18.5,22.9,0,1
17.9,19.6,1,0
13.9,20.9,0,0
13,23.2,0,0
15,24.7,0,0
15.9,27.4,0,0
17.2,28.5,0,0
15.1,24.1,0,0
13.7,26.5,0,0
18.4,28.8,0,0
18.8,24.1,0,1
16.6,23.8,1,0
18.1,24.3,0,1
18.1,33.3,1,0
18.8,31.4,0,0
16.5,23.6,0,1
14.7,21.2,1,0
13.9,24.4,0,0
17.5,23.5,0,0
15.9,27.5,0,0
19.6,22.9,0,0
18.4,25.9,0,0
20,27.5,0,0
19.6,26.3,0,0
19,27.1,0,1
15.1,20.7,1,0
14.6,24.9,0,0
18.9,26.9,0,0
20.1,24.8,0,0
20.4,27.5,0,0
20.1,23.6,0,0
19.2,25.6,0,0
18.3,27.9,0,0
19.3,29.7,0,0
20.6,27,0,0
19.7,27,0,0
21.5,28.1,0,1
20.5,23.1,1,1
18,24.1,1,0
19.4,26.7,0,0
18.5,27.3,0,0
17.3,25.4,0,0
19.2,26.6,0,0
20,27.3,0,0
19.8,30.8,0,0
21.8,36.9,0,0
18.7,19.1,0,1
17.3,25.4,1,1
18.7,32.2,1,0
18.7,23.7,0,0
16.5,24.6,0,0
16.6,27.2,0,0
19.6,25.5,0,0
20,25.8,0,0
20,25.9,0,0
18.7,28,0,0
18.5,28.2,0,0
19.6,27.3,0,0
19.3,25.1,0,0
19,26.2,0,0
19,30.4,0,0
20.4,27.1,0,0
21,26.2,0,0
21.4,26.3,0,1
20.7,23.9,1,0
19.3,24.4,0,0
20.1,27.1,0,1
20.2,26,1,0
20.4,26,0,0
20.8,27.9,0,0
20.1,28.3,0,0
20.1,28.9,0,0
21.3,27.5,0,0
22.2,32.7,0,0
21.7,27.6,0,0
21.8,31.7,0,0
23,30.3,0,0
22.2,27.2,0,0
20.7,28.5,0,0
19.9,36.6,0,0
23.3,39.9,0,0
20.4,23.8,0,0
20.4,28.7,0,1
20.3,25.1,1,0
20,27.1,0,0
21.1,28.9,0,0
21.7,39.9,0,1
19,22.6,1,1
20,24.1,1,1
20.7,25.2,1,1
20.5,29,1,0
22.1,27.4,0,0
21.9,29.2,0,0
23.1,39.8,0,1
20.6,23.9,1,1
20.6,24.5,1,0
21.8,24.5,0,0
22.7,29.6,0,1
24.1,31,1,0
23,27.9,0,0
23,25.8,0,1
21.6,25.9,1,1
22.2,29.6,1,0
22.2,29.9,0,0
23.4,30.6,0,0
23.6,29.4,0,0
20,25.9,0,0
21.7,25.3,0,1
19.1,27.4,1,0
20,28.7,0,0
21.7,28.5,0,1
20.1,25.5,1,1
19.4,24,1,0
17.3,26,0,0
18,27.4,0,0
20.4,28.4,0,0
20,28.1,0,0
19.6,27.5,0,0
20.4,23,0,1
19.4,23.5,1,1
19.1,25.1,1,1
19.4,25.7,1,1
19.9,26.6,1,1
20,27.1,1,1
19.8,25,1,1
20.6,23.3,1,1
19.8,23.3,1,1
19.8,23.5,1,0
19.5,23.3,0,1
18.3,23.6,1,0
18.4,23.2,0,0
18.7,23.6,0,0
17.3,25.4,0,0
17.1,27.3,0,0
21.5,28.7,0,1
20.2,24.4,1,1
19.8,25.9,1,1
21.5,26.1,1,1
20.9,23.3,1,1
19.9,25.4,1,1
21.2,27.3,1,0
23.1,26.1,0,0
22.7,28.9,0,1
22.7,31,1,1
21.2,23.6,1,1
19,25.5,1,0
19.6,25.1,0,0
20,27.2,0,0
20,27.6,0,0
21.3,24.6,0,0
21.7,27.4,0,0
23.1,24.9,0,1
15.4,21,1,1
15.6,24.4,1,0
17.9,22.8,0,1
15,22.2,1,1
16.3,23.4,1,1
17,22.1,1,0
13.9,24.3,0,0
16.9,26,0,0
15.7,26.5,0,0
16.3,26.6,0,1
11.2,18.9,1,0
13.3,21.3,0,1
15.8,21.2,1,1
15.9,21.2,1,0
15.7,23.8,0,0
15.7,23.5,0,0
15.9,24.7,0,0
15.9,24.6,0,0
16.6,25.3,0,0
19.2,23.7,0,1
17,23.9,1,0
16.6,25.2,0,0
18.7,24.2,0,0
15.6,23.6,0,0
16.4,23.8,0,0
17.8,25.4,0,1
17,24.5,1,1
12.9,17.6,1,1
12.3,18.6,1,0
12.1,21.4,0,0
14,21.5,0,0
14.5,23.7,0,0
15.3,24.2,0,1
16,19.3,1,1
13.9,20.5,1,0
14.4,21.8,0,0
13.3,24,0,0
15.5,21,0,0
11.1,19.4,0,0
11.6,19.4,0,0
12.2,19.6,0,0
12.2,19.7,0,1
14.2,18.9,1,0
14.4,23.3,0,0
15.6,19,0,1
14,18.9,1,1
11.6,19.5,1,0
12.2,20.4,0,0
14.3,22.2,0,1
17.4,20.3,1,1
17.3,24.5,1,0
15,20.2,0,0
15.6,20.6,0,0
16.6,23.5,0,1
15,23.2,1,0
12,19.5,0,0
11.3,18.6,0,0
12.7,22.4,0,0
13.3,22.4,0,0
11.1,17.4,0,0
7.3,16.5,0,0
10,15.7,0,0
9.9,16.1,0,0
9.9,17.1,0,1
12.3,17.2,1,1
11.9,18,1,0
10.6,18.8,0,0
8.7,16.8,0,1
10,17.2,1,1
11.9,19,1,1
13.2,19.4,1,1
13.7,19.2,1,1
13,17.1,1,0
12.8,20.3,0,0
12.9,18.9,0,1
13.3,17.4,1,1
12.9,21.5,1,0
13.1,17.6,0,0
14.4,19.3,0,0
13.4,18.2,0,1
14.1,18.2,1,1
14.4,17.7,1,1
10.7,18.2,1,0
11.7,17.7,0,0
10.5,18.8,0,0
11,18.8,0,0
10.4,19.1,0,0
20.4,25.8,0,0
20.9,26.7,0,0
22.3,26.3,0,1
21.6,22.2,1,1
20.4,23.5,1,0
20.4,24.4,0,0
20.2,24.2,0,0
20.5,24,0,0
20.9,22,0,1
18.5,23.1,1,0
19.7,22.8,0,0
19.8,23.8,0,0
19.2,23.2,0,1
17.3,22.5,1,0
18.5,23.6,0,0
17.3,22.8,0,0
16.2,23.4,0,1
17.9,22.6,1,0
16.5,22.5,0,0
17,23,0,0
16.9,23.6,0,0
19.3,24,0,0
20.2,24.5,0,0
20.1,25.1,0,0
20.5,25.1,0,0
19.6,24.7,0,0
18.6,23.9,0,0
17.8,24.2,0,0
19.5,24.1,0,0
18.2,24.2,0,0
20.1,23.7,0,1
19.3,23.6,1,0
19.9,24.2,0,0
19.6,24.8,0,0
20,25,0,1
21.5,22.1,1,1
20.6,23.1,1,1
21.5,25.5,1,1
22.2,26.8,1,0
23.7,25.4,0,1
22.2,26.3,1,0
20.9,27.1,0,0
23.6,27,0,1
21.7,25.5,1,0
20.2,23.4,0,0
20,24.7,0,1
21.2,28.1,1,0
23.2,27.4,0,0
23.5,27.6,0,0
23.9,28.1,0,0
24.3,26.4,0,1
22.5,26,1,1
20.1,25.7,1,0
21.6,25.6,0,0
20.5,25.6,0,0
19.5,25.7,0,0
21,25.2,0,1
19.5,22.5,1,0
20,24.7,0,0
18.3,25.9,0,0
19.1,24.3,0,0
20,25.4,0,0
20.6,24.7,0,1
20.7,25.3,1,0
20.2,26.5,0,0
20.5,25.1,0,0
20.1,24.5,0,0
19.6,24.1,0,0
18.7,24,0,0
19.5,23.6,0,0
18.7,23.8,0,0
18.1,23.8,0,0
19.1,23.7,0,0
19.3,24.5,0,0
20.7,25.8,0,0
21.4,26.3,0,0
20.8,25.8,0,1
20.4,24.9,1,0
20.3,24.1,0,1
19.8,24.4,1,0
20.5,22.4,0,0
20.3,23.5,0,0
18.2,22.6,0,1
18.9,21.9,1,1
18.5,23.7,1,0
19.8,24.5,0,0
20,25.1,0,1
21,25,1,0
21.7,24.4,0,0
21.4,25.3,0,0
20.5,25.6,0,1
19.4,24.4,1,1
18.5,24.8,1,0
19.6,25.2,0,0
19.2,24.8,0,0
19.5,24.9,0,0
18.4,24.5,0,0
18,22.8,0,1
16.3,22.2,1,0
16.9,23.1,0,0
18.5,23.1,0,0
18.5,23.6,0,0
19.6,23.6,0,0
19.2,24.4,0,0
19,23.9,0,0
20.2,23.7,0,1
19,22.4,1,1
19.4,22.1,1,1
18.7,22.5,1,0
18.2,24,0,1
17.2,23.6,1,0
19.7,24.2,0,1
20.5,24.1,1,1
19.7,23.4,1,0
18.8,23.4,0,0
15.4,23.6,0,0
14.8,23,0,0
15.7,22.5,0,0
15.7,23,0,0
17.5,22.4,0,0
16.7,20.8,0,1
16.4,20.3,1,0
15.9,20.4,0,0
16.2,20,0,0
16,20.4,0,0
15.9,20.1,0,1
14.5,20.3,1,0
16.4,20.9,0,1
15.7,19.5,1,0
16,20.7,0,1
14.5,19.1,1,0
15,19.6,0,1
14.7,20.2,1,0
15,20.6,0,0
16,21.6,0,0
15.3,21.7,0,1
16.6,21.4,1,0
17.2,20.5,0,0
16.1,18.8,0,0
14.7,19.2,0,1
14.6,18.9,1,0
16.1,18,0,0
16.7,17.9,0,0
16.3,18.5,0,0
15,18.8,0,1
15,18.9,1,0
15,20.2,0,0
15.5,19.4,0,0
13.5,19.8,0,1
13.5,20.4,1,0
16.5,18.7,0,0
14.5,18,0,1
13,17.9,1,0
13.6,18.7,0,1
13.8,19.6,1,0
14.5,19.5,0,0
14.9,19.1,0,1
16.1,21.1,1,1
17.6,20.7,1,0
15.5,20.6,0,0
16.9,20.5,0,0
17.3,21,0,0
15.3,19.9,0,0
15.6,19.1,0,1
14.3,18.1,1,1
13.3,19.2,1,0
14.6,20.6,0,0
14.1,19.3,0,0
14.5,17.4,0,0
14,17.9,0,0
14.9,17.5,0,0
13.6,18.2,0,0
14.4,18.5,0,0
14.3,18.2,0,0
14.1,18.6,0,0
16,20.3,0,0
17.8,20.5,0,1
17.8,20.5,1,1
17.3,19.9,1,1
15.9,18.7,1,1
14.7,18.7,1,1
12.3,18.8,1,0
13.9,19.8,0,0
17.5,19.6,0,1
13.9,18.6,1,1
13.8,18.9,1,1
15.2,18.8,1,0
12.9,18.5,0,1
13.7,16.2,1,1
14.6,17.6,1,1
14.7,19.3,1,1
15.9,19.7,1,1
13.6,17.1,1,0
14.4,17.1,0,0
11.9,19.9,0,0
16.2,20.6,0,1
13.3,18.3,1,1
14.7,18.5,1,1
13.4,18.1,1,0
13.9,18.1,0,0
11.3,18.1,0,1
12.2,17.7,1,0
11.8,19.2,0,0
14.3,19.1,0,0
16.4,18.9,0,1
12,16.5,1,0
12.4,17,0,0
10.4,17.3,0,1
13.9,19.2,1,1
14.1,18.1,1,0
13.5,17.7,0,0
12,17.8,0,0
11.3,18.4,0,0
12.5,18.3,0,0
14,17.9,0,0
12.5,18.2,0,0
15,18.4,0,0
15.6,18.3,0,1
16.1,19.2,1,0
16,19.5,0,1
16.5,20.5,1,1
14.1,18.6,1,0
13.6,18.6,0,0
12.2,18,0,0
14.9,18.3,0,0
14.7,19.5,0,0
15.5,19.3,0,0
14.7,18.6,0,1
14.2,18.9,1,0
13.3,19.7,0,1
12.7,16.1,1,1
13.3,17.2,1,0
13.3,17.6,0,0
12.6,17.7,0,1
12.9,19.3,1,0
14,17.9,0,0
11.4,19,0,0
16.3,20.2,0,0
18.1,21.8,0,0
17,19.9,0,1
16.1,20.3,1,0
14.4,20.7,0,1
16,19,1,1
14.5,18.3,1,1
15.3,18.6,1,0
13.8,17.6,0,0
14,17.6,0,0
12.7,17.5,0,0
13.5,17.9,0,0
13.4,19,0,0
14.7,19.7,0,0
16.5,19.1,0,1
15.9,19.8,1,1
16.1,17.9,1,1
14.3,18.3,1,0
15.9,18.5,0,0
16.2,19.5,0,0
15.8,18.7,0,1
15.1,19.2,1,1
15.9,18.9,1,0
14.5,19.4,0,0
13.8,19.1,0,0
15.4,20.5,0,1
15.3,20.1,1,0
15.7,20.3,0,0
15.2,21.2,0,0
17.9,20.9,0,1
14.6,20.4,1,0
15.8,20.1,0,0
14.2,20,0,1
15.4,20.1,1,0
16.5,19.5,0,0
16.1,19.9,0,0
15.5,19.5,0,0
12.6,19.8,0,0
14.4,20.5,0,0
17.2,20.9,0,1
14.1,18.2,1,0
13.4,18.5,0,0
13,19,0,0
14.8,20.3,0,1
16,19.7,1,0
13.1,18.3,0,0
NA,17.5,0,0
12.1,18.4,0,0
12,19.3,0,0
15.4,21,0,0
17.5,21.8,0,0
18.8,22.2,0,0
18.6,21.4,0,0
16.5,20.6,0,1
14.5,19.4,1,0
13.1,19.2,0,0
14.1,19.5,0,0
13.9,19.4,0,0
13.9,19.7,0,0
14.3,20.2,0,0
11,20.3,0,0
14.3,21.6,0,0
16.7,20.2,0,0
14.8,20.4,0,0
14.8,20.9,0,0
14.6,19,0,0
13.4,19.4,0,0
14.2,19.6,0,0
14.1,19.6,0,0
15.4,21.4,0,1
14,21.2,1,0
13.2,21.9,0,0
15.4,21.9,0,1
16.6,20.1,1,0
15.2,19.4,0,0
15.9,20.4,0,0
16.1,20.9,0,0
15.4,21.1,0,0
16.6,21.3,0,0
15.7,21.2,0,0
13.9,20.8,0,0
13.9,22.3,0,0
15.8,22.8,0,0
16.8,23.6,0,0
19.9,23.8,0,1
17.7,21.7,1,0
16.7,21.3,0,0
16.6,21.6,0,0
17,22.5,0,0
16.4,21.7,0,0
17.6,22.1,0,0
18.2,23,0,0
17.5,22.7,0,0
16.1,23.1,0,0
15.5,23.9,0,0
17.7,24.7,0,0
20,24.3,0,1
19.1,25,1,0
21.1,25.4,0,0
20.1,24.6,0,0
17.6,23.9,0,0
16.8,23.2,0,0
17.4,23.8,0,0
16.5,24.5,0,0
17.1,24.8,0,0
17.4,24.5,0,0
17.5,25.7,0,0
17.8,25,0,0
17.7,24.7,0,0
17.5,25.9,0,0
18.3,24,0,0
17.4,23.7,0,0
17.1,22.3,0,0
17.2,22.7,0,0
15.6,23.4,0,0
15.4,24.9,0,0
17.7,24.9,0,0
20.1,25.1,0,0
19.4,24.8,0,0
19,25,0,0
17.9,24.1,0,1
18.9,25.1,1,0
19.5,25.1,0,0
18.7,25.2,0,0
19.4,25.4,0,0
17.5,25.4,0,0
17.6,25.3,0,0
18.2,25.9,0,0
18.6,24.5,0,0
19.3,25.2,0,0
20.7,26.4,0,0
20.2,26.7,0,0
20.9,24.7,0,0
19.5,24.9,0,0
19.5,25.2,0,0
18.7,26,0,0
19.6,25.4,0,0
18.8,25.2,0,0
17.2,26.4,0,0
18.1,24.4,0,0
17.6,24.1,0,0
17.8,24.7,0,0
19.2,25.5,0,1
19.2,24.3,1,0
17.9,24.8,0,0
19.6,25.2,0,0
21.4,26.3,0,1
20.4,25.3,1,0
20.4,26.8,0,0
20.9,25.6,0,0
18.1,24.6,0,0
17.8,24.6,0,0
17.1,24.9,0,0
17.8,25.4,0,0
18.4,26,0,0
19.9,26.4,0,0
20.4,26.5,0,1
19.9,26.1,1,0
20.7,25.4,0,0
19.4,25.2,0,0
19.8,26.4,0,1
20.4,26.3,1,1
19.7,26,1,0
21.5,26.3,0,0
21.1,25.8,0,1
20,25.5,1,0
20.5,25.8,0,0
20,25.4,0,0
18.3,25,0,0
18.6,25.8,0,0
19,26,0,0
20.8,25.9,0,0
19.1,26.5,0,0
18.7,26.3,0,0
18.7,25.4,0,0
19.2,26.2,0,0
20.6,26.9,0,0
20.4,25.5,0,0
19.6,25.5,0,0
19.9,26,0,0
19.9,26.4,0,0
20.7,25.4,0,0
19.5,24.1,0,1
20.1,26.3,1,0
20.6,23.9,0,1
20.2,26.4,1,0
19.7,26.3,0,0
18.7,26.4,0,0
21.9,26.2,0,0
21.1,25.7,0,0
19.7,25,0,0
19.9,24.8,0,0
19.9,25.5,0,0
19.6,25.3,0,1
19.7,24.9,1,0
18.7,25.2,0,0
18.8,25,0,0
18.7,25.3,0,0
19.5,24.9,0,0
18.1,24.1,0,0
18.7,24.2,0,1
17.4,23.9,1,1
17.8,24.1,1,1
18.3,24.5,1,0
19.1,24.6,0,0
17.8,24.6,0,0
19.3,25.1,0,0
18.5,24.6,0,0
18.9,25.9,0,0
18.8,25.2,0,0
18.4,24.9,0,1
19.2,25.2,1,0
19.3,25,0,0
19.1,24.7,0,0
19.6,24.5,0,1
18.6,24.7,1,0
20,25.3,0,0
20.6,25.5,0,1
19.3,24.9,1,1
18.7,24.8,1,0
19.1,24.6,0,0
18.5,24,0,0
20.1,23.5,0,1
18.3,23.3,1,0
17.3,23.6,0,0
18.1,22.5,0,0
17.8,23.2,0,1
17.5,23.2,1,0
18.6,24.5,0,0
19.9,24.2,0,0
20.7,24.5,0,1
20.3,23.3,1,0
18.4,23.4,0,1
18.3,22.9,1,0
18.8,22.8,0,0
17.9,22.3,0,0
18.9,22.6,0,0
16.6,22.1,0,1
16.8,22.2,1,0
16.3,22.2,0,0
17.2,21.7,0,0
15.8,22.8,0,0
16.5,23.2,0,1
19.7,22.1,1,1
18.9,23.3,1,0
19,22.8,0,0
18.7,23.4,0,0
17.9,23.5,0,0
17,22.9,0,0
17,22.2,0,0
15.5,21.6,0,0
16.2,22,0,0
18,22.9,0,0
19.2,21.4,0,1
19.1,21.4,1,1
19.2,21.9,1,1
18,21.8,1,1
17.7,20.7,1,1
18.6,22.4,1,0
18.3,22.1,0,0
17.9,22.3,0,1
16.5,21.7,1,1
15.9,21.2,1,1
16.2,21.6,1,1
14.2,21,1,0
15.2,21.3,0,1
16.7,21.3,1,0
17,20.6,0,0
17,21.3,0,0
16.4,20.9,0,1
18.9,21,1,1
16,20.4,1,0
15.3,19.4,0,1
15.2,20.4,1,1
16.2,22.5,1,0
17.9,20.7,0,0
14.9,18.8,0,0
14,20.3,0,1
17.5,22,1,0
19.9,21.4,0,0
15.2,21.8,0,0
15.6,20.7,0,0
17.2,20.3,0,1
18,22.4,1,1
19.1,21.3,1,0
15.8,20.2,0,1
14.1,18.2,1,1
13.1,18.2,1,0
12.8,20.2,0,1
16.6,19,1,0
13.3,18.8,0,1
14,18.8,1,0
14.6,17.9,0,1
12.7,18.4,1,0
13.9,18.9,0,0
15.4,17.9,0,1
15.8,19.4,1,1
16.8,19.4,1,0
17,19.6,0,0
15.7,18.6,0,1
15,16.2,1,1
14.2,17.3,1,0
13,17.8,0,1
11.9,18,1,0
14.5,18.5,0,0
12.2,19,0,1
14.3,19.7,1,0
14.2,19.3,0,0
15.2,19,0,0
11.9,19,0,1
14.9,19.8,1,0
14.8,19,0,1
16.1,19.2,1,1
14,17.6,1,0
14.7,17.5,0,0
14.2,17.8,0,1
13,16.2,1,0
13.1,17.9,0,0
12.8,17,0,0
13.8,17.4,0,1
13.5,17.3,1,0
13.9,17.6,0,0
13.2,17,0,0
11.4,18.6,0,1
15.1,18.9,1,0
14.9,18.6,0,0
14.6,18.2,0,0
11.2,16.5,0,1
11.4,18.6,1,1
16.1,19.4,1,1
15.5,19.5,1,0
15.5,18.9,0,0
13.9,17.8,0,0
13.1,18.1,0,0
12.3,18.1,0,0
13,17.6,0,0
12.6,17.8,0,0
12.1,18.1,0,0
12.6,18.4,0,0
14.8,19.7,0,0
15.9,21.1,0,0
17.7,21.8,0,1
15.8,20.8,1,1
16.1,20.1,1,0
15.6,18.6,0,0
11.8,18.5,0,1
15.4,17.2,1,1
13.2,18.2,1,0
14.2,18.2,0,0
13.2,17.8,0,0
12.7,18.4,0,0
14.4,18.5,0,1
15.5,20.2,1,1
15.8,19.7,1,0
15.7,19.6,0,0
13.4,20.2,0,1
16.1,20.3,1,0
14.4,18.9,0,0
13.1,18.5,0,0
14.1,20.2,0,0
17.9,19.4,0,1
14.3,19,1,1
14.3,18.2,1,0
11.7,18.2,0,1
15.3,20.3,1,1
15.9,18.5,1,1
15.3,18.8,1,1
15,20.4,1,0
15.3,18.5,0,0
13,17.4,0,1
12.1,17.1,1,1
12.5,18,1,0
13.4,18.9,0,0
16.4,20.2,0,0
14.1,18,0,0
13.7,19.6,0,0
16.8,21.9,0,0
18.3,22.4,0,1
15.6,17.7,1,0
14.3,19,0,0
12.4,19.8,0,0
17.1,20.5,0,1
16.1,19.7,1,0
13.4,18.4,0,0
12.9,20.4,0,1
15.1,20.5,1,0
17.7,20.4,0,0
15.9,20.9,0,0
15.5,19.8,0,1
16,20.4,1,0
14.9,20.3,0,1
16.4,19.1,1,1
16.5,18.2,1,0
11.4,18.2,0,0
13.7,19.2,0,0
12.3,19.6,0,0
15.1,20.6,0,1
17,19.6,1,1
16.1,21.3,1,1
17.5,22.5,1,0
17.8,23.8,0,1
16.1,17.9,1,0
15.8,19,0,0
15.6,18.6,0,0
15.3,19.4,0,0
14.6,19.9,0,0
15.3,20.1,0,0
16.2,20.4,0,0
15.6,21.2,0,0
15.9,21.9,0,0
17.1,21.3,0,0
15.3,18.9,0,0
12.9,17.7,0,0
13.2,18.3,0,0
14.1,19.2,0,0
14.3,20,0,0
13.3,22.3,0,1
16.9,20.8,1,0
15.4,20.3,0,0
13.6,20.6,0,1
15.4,19.2,1,0
13.4,19.1,0,0
14.9,19.1,0,0
14.8,19.2,0,1
15.6,21.4,1,1
17.5,22.3,1,0
17.9,22.3,0,0
18,22.7,0,0
18.7,21.8,0,0
18.9,19.9,0,1
18.2,21,1,1
17.4,19.9,1,1
16.5,20,1,0
15.7,21.1,0,0
17.3,22.2,0,1
19.2,21.6,1,0
17.1,19.5,0,1
14.2,18.9,1,0
14,19.7,0,0
14.5,20.5,0,0
15.6,20.8,0,0
15.2,20.3,0,1
14.9,20.4,1,0
13.7,21,0,0
16,21.1,0,0
16.1,21.3,0,0
16.2,21,0,0
16.5,20.9,0,1
16.5,21.5,1,1
18.3,22.5,1,0
17.7,23,0,0
18.9,23.5,0,1
17.6,20.7,1,0
17.2,21.2,0,0
16.7,20.5,0,0
16.5,20.9,0,0
16.6,21.1,0,0
16.2,20.8,0,0
15.9,21.1,0,0
17.5,21.8,0,0
16.9,22,0,1
15.7,21.9,1,0
16.4,21.7,0,0
17,22.2,0,0
16.8,21.8,0,0
15.8,21.5,0,0
16.9,22.8,0,0
15.5,22.2,0,0
15.5,23.1,0,0
17.3,21.6,0,0
17,22.6,0,0
16.1,22.5,0,0
15.1,22.7,0,0
17.5,24.9,0,0
20.3,25.5,0,0
20.3,26,0,0
21.3,26,0,1
18.3,22.9,1,1
20.2,26.8,1,0
21.5,25.7,0,0
22.7,27.3,0,0
22.5,25.4,0,0
22.2,25.6,0,0
21.8,26.6,0,1
21,26,1,0
20.5,26.1,0,0
19.6,25.5,0,0
20.2,25.3,0,0
22,25.4,0,0
23.1,28.2,0,0
23.3,28,0,0
22.9,27.1,0,0
22.6,25.3,0,1
21.6,25.7,1,0
21.4,25.8,0,0
21.6,26.5,0,0
22,26.3,0,0
22.7,24.9,0,1
21.7,27.1,1,0
22.1,27.1,0,0
21.6,26.6,0,0
22.6,25.9,0,0
22,26.5,0,0
20.8,25.3,0,0
20.7,25.3,0,0
20,24.8,0,0
20,25.4,0,0
20.4,23.9,0,1
21.3,25,1,1
22.3,25.2,1,1
21.3,26.2,1,0
20.7,25.3,0,0
19.2,24.7,0,0
19,23.5,0,1
16.4,21.9,1,1
19.3,23.9,1,0
19,24.1,0,0
19.5,23.7,0,0
19.6,24.1,0,0
20.4,23.2,0,1
20.7,24.1,1,0
19.9,24.4,0,0
20.3,23.4,0,0
